28,49,32.25,34.21
28,48,30.75,35.07
28,47,29.25,35.94
28,46,27.75,36.80
28,45,26.25,37.67
28,44,24.75,38.54
28,43,23.25,39.40
28,42,21.75,40.27
28,41,20.25,41.13
28,40,18.75,42.00
28,39,17.25,42.87
28,38,15.75,43.73
28,37,14.25,44.60
28,36,12.75,45.46
28,35,11.25,46.33
28,34,9.75,47.20
28,33,8.25,48.06
28,32,6.75,48.93
28,31,5.25,49.79
28,30,3.75,50.66
28,29,2.25,51.53
28,28,0.75,52.39
28,27,-0.75,53.26
28,26,-2.25,54.13
28,25,-3.75,54.99
28,24,-5.25,55.86
28,23,-6.75,56.72
28,22,-8.25,57.59
28,21,-9.75,58.46
28,20,-11.25,59.32
28,19,-12.75,60.19
28,18,-14.25,61.05
28,17,-15.75,61.92
28,16,-17.25,62.79
28,15,-18.75,63.65
28,14,-20.25,64.52
28,13,-21.75,65.38
28,12,-23.25,66.25
28,11,-24.75,67.12
28,10,-26.25,67.98
28,9,-27.75,68.85
28,8,-29.25,69.71
28,7,-30.75,70.58
28,6,-32.25,71.45
28,5,-33.75,72.31
28,4,-35.25,73.18
28,3,-36.75,74.04
28,2,-38.25,74.91
28,1,-39.75,75.78
28,0,-41.25,76.64
29,63,51.75,24.68
29,62,50.25,25.55
29,61,48.75,26.41
29,60,47.25,27.28
29,59,45.75,28.14
29,58,44.25,29.01
29,57,42.75,29.88
29,56,41.25,30.74
29,55,39.75,31.61
29,54,38.25,32.47
29,53,36.75,33.34
29,52,35.25,34.21
29,51,33.75,35.07
29,50,32.25,35.94
29,49,30.75,36.80
29,48,29.25,37.67
29,47,27.75,38.54
29,46,26.25,39.40
29,45,24.75,40.27
29,44,23.25,41.13
29,43,21.75,42.00
29,42,20.25,42.87
29,41,18.75,43.73
29,40,17.25,44.60
29,39,15.75,45.46
29,38,14.25,46.33
29,37,12.75,47.20
29,36,11.25,48.06
29,35,9.75,48.93
29,34,8.25,49.79
29,33,6.75,50.66
29,32,5.25,51.53
29,31,3.75,52.39
29,30,2.25,53.26
29,29,0.75,54.12
29,28,-0.75,54.99
29,27,-2.25,55.86
29,26,-3.75,56.72
29,25,-5.25,57.59
29,24,-6.75,58.46
29,23,-8.25,59.32
29,22,-9.75,60.19
29,21,-11.25,61.05
29,20,-12.75,61.92
29,19,-14.25,62.79
29,18,-15.75,63.65
29,17,-17.25,64.52
29,16,-18.75,65.38
29,15,-20.25,66.25
29,14,-21.75,67.12
29,13,-23.25,67.98
29,12,-24.75,68.85
29,11,-26.25,69.71
29,10,-27.75,70.58
29,9,-29.25,71.45
29,8,-30.75,72.31
29,7,-32.25,73.18
29,6,-33.75,74.04
29,5,-35.25,74.91
29,4,-36.75,75.78
29,3,-38.25,76.64
29,2,-39.75,77.51
29,1,-41.25,78.37
29,0,-42.75,79.24
30,65,53.25,25.55
30,64,51.75,26.41
30,63,50.25,27.28
30,62,48.75,28.14
30,61,47.25,29.01
30,60,45.75,29.88
30,59,44.25,30.74
30,58,42.75,31.61
30,57,41.25,32.47
30,56,39.75,33.34
30,55,38.25,34.21
30,54,36.75,35.07
30,53,35.25,35.94
30,52,33.75,36.80
30,51,32.25,37.67
30,50,30.75,38.54
30,49,29.25,39.40
30,48,27.75,40.27
30,47,26.25,41.13
30,46,24.75,42.00
30,45,23.25,42.87
30,44,21.75,43.73
30,43,20.25,44.60
30,42,18.75,45.46
30,41,17.25,46.33
30,40,15.75,47.20
30,39,14.25,48.06
30,38,12.75,48.93
30,37,11.25,49.79
30,36,9.75,50.66
30,35,8.25,51.53
30,34,6.75,52.39
30,33,5.25,53.26
30,32,3.75,54.12
30,31,2.25,54.99
30,30,0.75,55.86
30,29,-0.75,56.72
30,28,-2.25,57.59
30,27,-3.75,58.46
30,26,-5.25,59.32
30,25,-6.75,60.19
30,24,-8.25,61.05
30,23,-9.75,61.92
30,22,-11.25,62.79
30,21,-12.75,63.65
30,20,-14.25,64.52
30,19,-15.75,65.38
30,18,-17.25,66.25
30,17,-18.75,67.12
30,16,-20.25,67.98
30,15,-21.75,68.85
30,14,-23.25,69.71
30,13,-24.75,70.58
30,12,-26.25,71.45
30,11,-27.75,72.31
30,10,-29.25,73.18
30,9,-30.75,74.04
30,8,-32.25,74.91
30,7,-33.75,75.78
30,6,-35.25,76.64
30,5,-36.75,77.51
30,4,-38.25,78.37
30,3,-39.75,79.24
30,2,-41.25,80.11
30,1,-42.75,80.97
30,0,-44.25,81.84
31,66,54.75,26.41
31,65,53.25,27.28
31,64,51.75,28.14
31,63,50.25,29.01
31,62,48.75,29.88
31,61,47.25,30.74
31,60,45.75,31.61
31,59,44.25,32.47
31,58,42.75,33.34
31,57,41.25,34.21
31,56,39.75,35.07
